Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-0.5821713681146907,-0.38312437591807036,2020-03-01_06,2020-03-01,06,6,0,0,6,0,6,0,-13,-71,9,-34,-40,-9
-0.8476996584931901,0.1672556331144906,2020-03-01_07,2020-03-01,07,-17,0,4,21,13,8,1,-8,-42,6,-22,-31,-9
-0.7764232523199409,0.11824054463801983,2020-03-01_08,2020-03-01,08,68,8,0,277,140,137,13,-5,-39,6,-26,-38,-8
-0.8414777181976341,0.16000672440488709,2020-03-01_09,2020-03-01,09,2,0,1,12,7,5,0,-11,-58,6,-22,-30,-4
-1.132689367753956,0.7687173299785285,2020-03-01_10,2020-03-01,10,2,0,0,2,0,2,0,-1,-32,4,-17,-11,-4
-1.1090063725477064,0.7475175060909617,2020-03-01_11,2020-03-01,11,14,0,0,25,17,8,5,1,-21,5,-16,-17,-4
-1.0458911161893718,0.58602059369922,2020-03-01_12,2020-03-01,12,0,0,3,3,3,0,0,-6,-40,3,-17,-22,-3
-1.328795750383462,1.1894943238970035,2020-03-01_13,2020-03-01,13,3,0,0,5,3,2,0,4,-2,2,-7,-11,-2
-1.4795552044823606,1.499897229190409,2020-03-01_14,2020-03-01,14,0,0,0,0,0,0,0,4,6,2,4,-2,0
-1.2310929131576906,0.9770582086943009,2020-03-01_15,2020-03-01,15,4,0,0,17,4,13,0,-1,-16,2,-11,-14,-2
-1.3683894147594378,1.2535768580575817,2020-03-01_16,2020-03-01,16,0,0,0,3,1,2,0,1,23,2,-5,-11,-3
-1.5026167390080465,1.5342586884175757,2020-03-01_17,2020-03-01,17,0,0,0,0,0,0,0,2,19,1,1,-1,0
-1.4662809462923727,1.4576521567886045,2020-03-01_18,2020-03-01,18,0,0,0,1,0,1,0,1,44,1,1,-13,-1
-1.3962177134247662,1.3069306945623407,2020-03-01_19,2020-03-01,19,5,0,2,7,1,6,0,-1,27,1,-4,-11,-2
-1.3970044986318926,1.3178972112417169,2020-03-01_20,2020-03-01,20,0,0,0,0,0,0,0,1,-18,1,-3,0,-1
-1.112440029166979,0.7305332475927439,2020-03-01_21,2020-03-01,21,0,0,0,1,1,0,0,-1,-32,5,-19,-12,-2
-0.78914087373933,0.06322936080245314,2020-03-01_22,2020-03-01,22,0,0,0,0,0,0,0,-6,-55,8,-25,-33,-6
-0.7065448439795896,0.5575230660589272,2020-03-02_0,2020-03-02,0,342,52,149,1835,908,927,166,-7,-26,5,-13,-25,-9
-0.8305001275656085,0.12710825834683045,2020-03-02_01,2020-03-02,01,2,0,0,51,14,37,2,-10,-38,7,-15,-29,-15
